date,AdvScal_eurusd_H1_SL17_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL14_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL18_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL22_EURUSD.a_H1_REALTICKS,AdvScalp_gbpusd_H1_GBPUSD.a_H1_REALTICKS,AdvScalp_usdjpy_H1_SL22_USDJPY.a_H1_REALTICKS,AdvScalp_usdjpy_H1_SL30_USDJPY.a_H1_REALTICKS,AdvScalp_usdjpy_H4_SL14_USDJPY.a_H4_REALTICKS,AdvScalp_usdjpy_H4_SL17_USDJPY.a_H4_REALTICKS,BTC_Reaper_Aggr_1_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_2_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_3_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_4_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_5_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_6_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_7_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_8_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_9_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_10_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_1_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_2_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_3_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_4_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_5_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_6_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_7_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_8_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_9_H1_BTCUSD.a_H1_OHLC,BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,DTP2_eurusd_a_EURUSD.a_Daily_OHLC,DTP2_eurusd_b_EURUSD.a_Daily_OHLC,DTP2_eurusd_c_EURUSD.a_Daily_OHLC,DTP2_eurusd_d_EURUSD.a_Daily_OHLC,DTP2_gbpusd_a_GBPUSD.a_Daily_OHLC,DaytradePro_AUDJPY_AUDJPY.a_Daily_OHLC,DaytradePro_AUDUSD_AUDUSD.a_Daily_OHLC,DaytradePro_CHFJPY_CHFJPY.a_Daily_OHLC,DaytradePro_EURAUD_EURAUD.a_Daily_OHLC,DaytradePro_EURJPY_EURJPY.a_Daily_OHLC,DaytradePro_EURNZD_EURNZD.a_Daily_OHLC,DaytradePro_EURUSD_EURUSD.a_Daily_OHLC,DaytradePro_GBPJPY_GBPJPY.a_Daily_OHLC,DaytradePro_GBPUSD_GBPUSD.a_Daily_OHLC,DaytradePro_NZDUSD_NZDUSD.a_Daily_OHLC,DaytradePro_USDCAD_USDCAD.a_Daily_OHLC,DaytradePro_USDJPY_USDJPY.a_Daily_OHLC,DaytradePro_XAUUSD_XAUUSD.a_Daily_OHLC,GOLDTRADEPROH4_b_XAUUSD.a_H4_REALTICKS,GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyK_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_a_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_b_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_c_XAUUSD.a_Daily_OHLC,GoldReaper_strategy1_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy2_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy3_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy4_H4_XAUUSD.a_H4_OHLC,GoldReaper_strategy5_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy6_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy7_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy8_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy9_H1_XAUUSD.a_H1_OHLC,GoldScalp_H1_A_XAUUSD.a_H1_REALTICKS,GoldScalp_H1_B_XAUUSD.a_H1_REALTICKS,GoldScalp_H1_C_XAUUSD.a_H1_REALTICKS,Indicement_US100_1_H1_USTEC.a_H1_OHLC,Indicement_US100_2_H1_USTEC.a_H1_OHLC,Indicement_US100_3_H1_USTEC.a_H1_OHLC,Indicement_US100_4_H1_USTEC.a_H1_OHLC,Indicement_US30_1_Daily_US30.a_Daily_OHLC,Indicement_US30_2_Daily_US30.a_Daily_OHLC,Indicement_US30_3_Daily_US30.a_Daily_OHLC,Indicement_US30_4_Daily_US30.a_Daily_OHLC,Indicement_US500a_H1_US500.a_H1_OHLC,Indicement_US500b_M15_US500.a_M15_OHLC,Indicement_US500c_M15_US500.a_M15_OHLC,Indicement_US500d_H1_US500.a_H1_OHLC,Indicement_US500e_Daily_US500.a_Daily_OHLC,Indicement_US500f_Daily_US500.a_Daily_OHLC,ORBMASTER_DAX_M15_a_DE40.a_M15_OHLC,ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,OtherSets_nas100_H1_G_USTEC.a_H1_OHLC,OtherSets_nas100_H1_L_USTEC.a_H1_OHLC,VolatilityBreakout_EURUSD_e_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_f_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_i_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_k_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_l_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_m_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_o_EURUSD.a_M15_OHLC,VolatilityBreakout_H1_B_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS
2018-01-16,6.21,23.83,0.0,0.0,0.0,45.65,8.29,-14.48,9.23,564.53,874.61,1018.9,484.29,-262.13,1266.48,560.07,391.24,379.62,302.61,322.62,874.61,1018.9,707.96,-195.05,1057.56,188.1,265.28,379.62,432.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,696.82,300.78,765.43,0.0,0.0,0.0,0.0,0.0,781.51,0.0,476.56,124.49,0.0,0.0,0.0,0.0,23.99,0.0,0.0,0.0,0.0,690.72,0.0,0.0,-165.52,16.64,258.35,18.39,159.26,199.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1819.9,-857.3,-1819.9,0.0,-884.56,-624.47,0.0,0.0,0.0,0.0,0.0,-517.13,-345.84,-345.84,-623.39,-382.69,0.0,0.0,0.0,0.0,0.0,0.0,-162.41
2018-01-17,185.61,423.34,284.61,682.79,178.56,84.63,8.2,328.37,229.48,0.0,0.0,257.55,18.45,0.0,0.0,262.74,-58.49,0.0,-26.14,0.0,0.0,-43.08,-329.74,0.0,9.98,20.21,-131.8,0.0,-37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984.96,0.0,-826.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.24,279.4,316.18,-2.8,-128.1,114.0,-850.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.56,-176.09,0.0,0.0,0.0,-9.38,176.69,-30.85,0.0,139.3,-332.29,-230.87,-272.79,-299.62,0.0,-165.82,-176.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220.25,118.08,-127.88,143.96,0.0,0.0,0.0,0.0,-371.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.8,0.0,0.0,368.54,0.0,0.0,-99.94,0.0,0.0,0.0,77.25,0.0,5.02,416.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-406.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.35,-175.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-512.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,28.8,20.09,11.46,114.47,-40.87,0.0,0.0,0.0,-45.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.58,0.0,0.0,-243.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05,546.0,336.15,0.0,-1278.48,0.0,-24.11,-308.21,0.0,0.0,0.0,0.0,117.39,-199.92,-176.4,0.0,0.0,-9.28,0.0,0.0,1176.37,0.0,0.0,0.0,-230.72,-272.16,-299.6,0.0,-166.7,-175.44,0.0,2.5,-440.61,12.54,-244.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,-239.43,-325.75,0.0,0.0,-113.28,0.0,0.0,114.03,112.2,832.52,874.75,509.83,479.42,38.38,562.21,405.97,416.26,0.0,398.52,832.52,874.75,509.83,-34.12,38.38,704.81,594.06,422.4,0.0,570.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.85,0.0,0.0,0.0,1220.25,997.26,1332.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,201.51,0.0,0.0,0.0,0.0,0.0,-539.62,0.0,0.0,0.0,0.0,370.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,162.4,0.0,-76.03,-289.06,721.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,107.64,145.27,38.16,177.27,178.56,127.89,129.34,210.68,49.05,0.0,0.0,0.0,337.6,0.0,699.52,714.0,238.18,0.0,199.4,0.0,0.0,0.0,544.36,0.0,699.52,790.02,238.18,0.0,285.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.37,0.0,0.0,-5.68,-107.71,37.0,-670.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.94,302.69,419.04,996.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-370.71,0.0,0.0,3.8,-29.11,0.0,0.0,0.0
2018-01-24,0.0,0.0,62.01,128.8,0.0,57.05,6.69,0.0,0.0,0.0,0.0,0.0,-342.96,0.0,0.0,0.0,0.0,0.0,-199.72,0.0,0.0,0.0,286.01,0.0,4.99,-708.15,0.0,0.0,-285.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.06,0.0,457.65,0.0,2382.52,1568.51,2583.45,1430.62,1567.29,163.01,840.23,845.97,0.0,308.56,0.0,2794.5,567.44,418.0,1054.44,0.0,0.0,0.0,1049.04,2172.4,1717.84,0.0,403.48,1899.08,3120.56,2273.28,111.89,451.0,140.27,0.0,175.86,-220.32,16.56,0.0,0.0,0.0,0.0,0.0,-57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-464.23,-543.49,0.0,0.0,0.0,0.0,560.25,-166.03,0.0,-64.87,-40.37,-147.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,82.11,137.33,54.59,142.65,0.0,219.45,57.91,116.36,-41.48,0.0,0.0,0.0,126.37,0.0,0.0,263.31,0.0,0.0,-142.77,0.0,0.0,0.0,-17.17,0.0,15.06,334.99,0.0,0.0,-203.81,0.0,0.0,0.0,0.0,0.0,0.0,82.71,-375.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.26,0.0,0.0,0.0,0.0,0.0,0.0,-153.71,0.0,27.94,0.0,1770.44,0.0,0.0,307.26,0.0,1230.9,1239.65,1151.97,1959.3,-288.2,0.0,986.37,0.0,0.0,0.0,0.0,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.24,53.12,-75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,63.87,166.2,-195.94,44.63,0.0,0.0,0.0,0.96,0.0,212.84,146.7,0.0,0.0,199.61,0.0,0.0,0.0,46.58,0.0,-41.66,180.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75,0.0,0.0,0.0,207.54,74.74,95.18,0.0,0.0,0.0,0.0,0.0,665.28,0.0,0.0,124.87,0.0,-19.71,0.0,0.0,0.0,0.0,0.0,0.0,-234.11,0.0,0.0,0.0,-166.03,0.0,0.0,-24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.4,62.6,0.0,703.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,8.28,77.17,3.71,56.78,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.27,0.0,349.56,262.68,0.0,0.0,0.0,0.0,0.0,0.0,-224.37,0.0,79.89,-202.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.9,-21.74,-43.34,-26.47,6.52,-167.0,135.29,0.0,460.31,0.0,0.0,388.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.35,0.0,-214.22,-153.94,-206.57,0.0,0.0,-332.64,0.0,0.0,0.0,0.0,-166.18,-175.9,120.28,-24.28,29.28,-5.15,380.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,230.7,346.0,245.87,-688.66,0.0,0.0,454.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,7.59,-325.75,7.95,-452.9,109.44,0.0,-499.84,0.0,-116.11,267.07,341.3,766.8,-10.57,104.16,349.38,525.22,176.1,-759.93,-298.53,267.07,353.1,766.8,-208.29,-26.28,109.84,121.11,226.78,-759.93,-426.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,109.0,0.0,0.0,426.6,0.0,0.0,0.0,99.34,0.0,-246.37,-297.29,92.71,0.0,0.0,126.46,0.0,82.13,0.0,0.0,108.59,0.0,0.0,0.0,0.0,0.0,0.0,558.06,0.0,0.0,0.0,-260.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,-724.9,-301.1,-713.1,0.0,1134.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.02,54.99
2018-01-31,7.59,98.74,18.55,120.49,0.0,29.64,41.08,350.06,-28.78,0.0,0.0,0.0,229.69,0.0,699.2,217.5,238.28,0.0,199.74,0.0,0.0,0.0,342.69,0.0,704.21,296.37,238.28,0.0,285.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-767.79,33.0,26.14,12.3,-2.8,14.4,129.0,221.61,0.0,42.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.21,0.0,0.0,0.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,-235.98,-279.22,-94.34,-182.83,97.92,0.0,0.0,0.0,0.0,-888.72,-82.3,-90.12,565.9,399.72,564.54,133.18,-340.4,-759.35,-179.83,-888.72,-72.2,-90.12,311.46,399.72,364.36,97.55,-227.2,-759.35,-256.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56,12.3,0.0,0.0,196.0,481.4,0.0,67.66,0.0,16.56,-721.71,0.0,0.0,0.0,-13.77,0.0,0.0,0.0,-123.03,0.0,0.0,2.21,197.64,336.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.07,-256.96,0.0,-647.57,-1162.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,83.31,18.34,-18.54,10.6,0.0,0.0,-64.5,135.55,0.0,0.0,0.0,-40.79,0.0,-199.5,0.0,0.0,-99.4,10.5,0.0,4.97,-242.66,-115.82,0.0,-285.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.5,280.03,371.82,289.06,33.53,96.0,537.84,0.0,0.0,0.0,0.0,0.0,344.97,910.83,1319.13,170.13,0.0,0.0,0.0,0.0,248.51,-49.21,0.0,0.0,1193.83,0.0,0.0,0.0,0.0,0.0,0.0,560.25,186.05,108.46,0.0,-258.4,-788.73,150.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-735.9,0.0,371.68,0.0,0.0,-308.41,0.0,-179.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,6.9,81.71,4.24,11.07,119.04,46.0,11.63,143.83,70.45,176.5,183.0,147.4,321.8,-167.31,0.0,526.74,147.55,-693.6,107.75,176.5,192.1,147.4,300.77,-361.13,9.96,790.11,197.11,-693.6,164.7,0.0,0.0,0.0,0.0,0.0,-1387.74,0.0,0.0,0.0,-415.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,165.0,253.15,0.0,0.0,0.0,0.0,0.0,-547.03,589.27,-244.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.29,-336.6,-336.6,-614.47,-372.82,-1377.85,0.0,310.11,-103.12,0.0,1072.42,75.5
